date,building,students_present,temperature_c,ac_hours_per_day,solar_generated_kwh,electricity_kwh,water_liters,waste_kg
2025-09-30,Student Hostel,1500,31.1,3.6,285.8,2288.6,49385.7,666.8
2025-09-30,Central Library,625,31.1,5.3,270.3,1476.9,14855.7,165.2
2025-10-01,Engineering Block,1212,22.3,1.4,489.3,1988.4,27154.2,421.9
2025-10-01,Science Block,905,22.3,1.2,501.2,1592.4,20834.5,326.7
2025-10-01,Admin Block,305,22.3,1.4,267.0,1065.6,11303.0,138.2
2025-10-01,Student Hostel,1500,22.3,1.2,245.9,2144.0,48448.1,684.9
2025-10-01,Central Library,519,22.3,1.2,268.4,1070.9,10606.4,168.0
2025-10-02,Engineering Block,1091,26.3,2.5,533.2,1913.7,26503.4,392.9
2025-10-02,Science Block,859,26.3,2.9,443.6,1587.1,20847.2,330.0
2025-10-02,Admin Block,290,26.3,2.1,294.6,1024.4,12217.8,119.5
2025-10-02,Student Hostel,1500,26.3,2.8,278.7,2250.5,48524.2,720.8
2025-10-02,Central Library,519,26.3,2.7,306.1,1165.1,12066.2,164.7
2025-10-03,Engineering Block,1022,24.5,1.6,442.0,1770.1,25792.5,379.9
2025-10-03,Science Block,899,24.5,2.1,459.0,1602.0,21654.0,284.4
2025-10-03,Admin Block,256,24.5,1.5,259.6,936.5,10478.4,117.3
2025-10-03,Student Hostel,1500,24.5,1.8,281.5,2272.4,48306.7,674.8
2025-10-03,Central Library,624,24.5,1.8,254.1,1234.5,12692.6,164.8
2025-10-04,Engineering Block,180,24.7,0.3,483.5,897.8,11719.9,115.8
2025-10-04,Science Block,142,24.7,0.5,494.5,753.8,11684.7,71.6
2025-10-04,Admin Block,45,24.7,0.4,278.3,475.6,5365.3,29.9
2025-10-04,Student Hostel,1350,24.7,2.1,257.8,2075.7,45317.7,627.9
2025-10-04,Central Library,90,24.7,0.4,280.0,540.1,6595.1,29.0
2025-10-05,Engineering Block,180,20.9,0.1,474.9,917.1,11837.9,163.0
2025-10-05,Science Block,142,20.9,0.1,446.1,723.1,10452.6,99.8
2025-10-05,Admin Block,45,20.9,0.1,252.7,491.8,6129.1,10.0
2025-10-05,Student Hostel,1350,20.9,0.8,241.4,2000.4,44680.1,634.4
2025-10-05,Central Library,90,20.9,0.3,272.3,547.9,6764.3,45.8
2025-10-06,Engineering Block,1067,25.1,2.4,495.4,1776.7,25167.2,390.7
2025-10-06,Science Block,869,25.1,2.0,486.1,1547.4,21167.7,350.1
2025-10-06,Admin Block,309,25.1,1.9,216.8,1080.7,10971.7,148.0
2025-10-06,Student Hostel,1500,25.1,2.3,271.7,2263.7,48106.5,677.6
2025-10-06,Central Library,600,25.1,2.0,255.5,1202.0,12366.4,158.3
2025-10-07,Engineering Block,1129,28.4,3.5,500.4,2008.3,25928.3,417.9
2025-10-07,Science Block,816,28.4,2.6,505.4,1579.9,20786.7,284.0
2025-10-07,Admin Block,266,28.4,3.5,245.8,1141.3,12130.1,124.7
2025-10-07,Student Hostel,1500,28.4,2.9,285.1,2271.9,48594.7,677.7
2025-10-07,Central Library,583,28.4,3.4,280.6,1324.1,13085.6,191.3
2025-10-08,Engineering Block,1233,28.7,3.7,457.2,2088.5,28189.0,406.0
2025-10-08,Science Block,933,28.7,3.7,483.4,1719.6,23430.6,333.9
2025-10-08,Admin Block,259,28.7,3.3,304.0,1096.7,10352.2,127.0
2025-10-08,Student Hostel,1500,28.7,3.7,292.8,2345.8,48474.1,684.8
2025-10-08,Central Library,522,28.7,2.9,268.5,1167.2,11755.7,162.4
2025-10-09,Engineering Block,1128,23.8,1.4,415.1,1873.1,25954.2,416.9
2025-10-09,Science Block,972,23.8,1.8,473.5,1636.3,22625.6,357.0
2025-10-09,Admin Block,307,23.8,1.9,303.1,1113.9,11182.0,129.3
2025-10-09,Student Hostel,1500,23.8,1.4,308.6,2200.2,47480.4,684.1
2025-10-09,Central Library,520,23.8,1.7,289.6,1156.1,11305.3,160.5
2025-10-10,Engineering Block,1195,29.0,3.2,511.0,2044.3,27907.8,398.2
2025-10-10,Science Block,889,29.0,3.5,484.8,1636.2,21111.2,327.4
2025-10-10,Admin Block,270,29.0,2.9,286.0,1075.3,11337.1,125.3
2025-10-10,Student Hostel,1500,29.0,2.9,259.4,2281.2,47456.6,688.7
2025-10-10,Central Library,551,29.0,3.1,326.0,1201.6,11982.0,140.5
2025-10-11,Engineering Block,180,25.9,0.5,459.9,1010.7,12859.1,150.0
2025-10-11,Science Block,142,25.9,0.4,489.6,759.4,11571.0,110.4
2025-10-11,Admin Block,45,25.9,0.4,276.1,490.8,6007.6,13.0
2025-10-11,Student Hostel,1350,25.9,2.8,251.9,2135.8,44961.8,634.3
2025-10-11,Central Library,90,25.9,0.5,324.4,567.5,6656.7,55.9
2025-10-12,Engineering Block,180,27.8,0.6,497.5,891.0,13295.0,133.4
2025-10-12,Science Block,142,27.8,0.6,514.5,816.3,11273.2,132.9
2025-10-12,Admin Block,45,27.8,0.7,253.9,534.8,6268.9,33.4
2025-10-12,Student Hostel,1350,27.8,2.5,244.0,2204.8,45054.2,638.9
2025-10-12,Central Library,90,27.8,0.5,304.0,566.2,5839.8,57.2
2025-10-13,Engineering Block,1249,24.4,2.1,522.7,2016.5,27152.8,399.0
2025-10-13,Science Block,989,24.4,1.9,469.1,1734.0,23376.4,339.7
2025-10-13,Admin Block,314,24.4,1.7,303.0,1068.3,11027.3,166.1
2025-10-13,Student Hostel,1500,24.4,1.9,317.1,2211.2,47612.3,726.2
2025-10-13,Central Library,592,24.4,1.9,311.9,1288.9,11815.9,159.5
2025-10-14,Engineering Block,1023,24.9,1.6,518.2,1781.3,25176.5,364.1
2025-10-14,Science Block,932,24.9,1.6,499.5,1607.3,22707.3,352.0
2025-10-14,Admin Block,301,24.9,1.7,246.1,1056.4,11414.1,148.3
2025-10-14,Student Hostel,1500,24.9,1.7,306.1,2218.2,48543.3,689.7
2025-10-14,Central Library,560,24.9,2.5,241.8,1241.5,12277.5,161.9
2025-10-15,Engineering Block,1182,29.0,3.1,456.8,2010.7,27325.4,424.5
2025-10-15,Science Block,864,29.0,2.9,458.1,1606.6,21288.8,310.6
2025-10-15,Admin Block,281,29.0,2.9,263.6,1084.8,12045.0,121.7
2025-10-15,Student Hostel,1500,29.0,3.2,261.2,2325.2,49110.1,684.0
2025-10-15,Central Library,560,29.0,3.6,267.9,1270.9,12570.0,192.1
2025-10-16,Engineering Block,1090,22.9,1.7,458.4,1831.4,53614.6,403.4
2025-10-16,Science Block,817,,1.0,447.4,1482.5,19713.8,314.4
2025-10-16,Admin Block,283,22.9,1.3,282.3,1028.2,10946.2,133.6
2025-10-16,Student Hostel,1500,22.9,1.2,262.1,2213.5,48394.2,684.5
2025-10-16,Central Library,612,22.9,1.3,307.4,1911.9,13779.3,179.6
2025-10-17,Engineering Block,1020,24.9,2.2,482.8,1837.4,24628.6,389.2
2025-10-17,Science Block,891,24.9,1.6,493.0,1592.8,22573.0,319.7
2025-10-17,Admin Block,287,24.9,2.4,254.1,990.6,10560.3,122.6
2025-10-17,Student Hostel,1500,24.9,1.8,290.1,2170.4,48380.8,706.0
2025-10-17,Central Library,567,24.9,1.9,243.5,1110.5,11382.3,173.3
2025-10-18,Engineering Block,180,25.6,0.4,466.0,925.1,12846.2,131.9
2025-10-18,Science Block,142,25.6,0.4,475.8,725.5,10133.4,146.6
2025-10-18,Admin Block,45,25.6,0.5,290.7,428.3,6553.5,61.6
2025-10-18,Student Hostel,1350,25.6,2.6,273.6,2110.6,44912.7,620.6
2025-10-18,Central Library,90,25.6,0.5,282.0,538.2,7558.7,50.7
2025-10-19,Engineering Block,180,21.7,0.2,464.1,889.9,11448.9,159.2
2025-10-19,Science Block,142,21.7,0.2,426.4,766.9,9484.5,89.8
2025-10-19,Admin Block,45,21.7,0.2,282.9,486.3,6369.3,40.2
2025-10-19,Student Hostel,1350,21.7,1.0,314.7,2058.1,44575.7,632.4
2025-10-19,Central Library,90,21.7,0.3,226.0,567.2,7354.4,53.8
2025-10-20,Engineering Block,1061,26.5,2.9,534.1,1912.0,24723.1,374.5
2025-10-20,Science Block,968,26.5,2.1,472.7,1678.2,22263.8,359.3
2025-10-20,Admin Block,296,26.5,2.4,268.1,1115.9,11275.5,138.5
2025-10-20,Student Hostel,1500,26.5,2.3,305.1,2255.8,48463.5,684.2
2025-10-20,Central Library,579,26.5,2.7,263.1,1241.8,12162.5,188.5
2025-10-21,Engineering Block,1117,24.5,2.0,487.5,1913.9,25653.0,357.7
2025-10-21,Science Block,901,24.5,2.3,447.5,1606.2,21331.7,346.2
2025-10-21,Admin Block,263,24.5,1.5,252.1,964.9,10619.3,129.4
2025-10-21,Student Hostel,1500,24.5,1.7,287.3,2227.6,47579.8,670.4
2025-10-21,Central Library,622,24.5,2.4,273.6,1335.7,13615.4,200.6
2025-10-22,Engineering Block,1224,28.9,3.7,504.6,2078.1,27814.6,424.1
2025-10-22,Science Block,896,28.9,3.7,478.4,1708.9,22329.2,323.7
2025-10-22,Admin Block,300,28.9,2.9,306.1,1055.7,11447.7,121.2
2025-10-22,Student Hostel,1500,28.9,3.0,239.7,2371.3,49005.7,671.1
2025-10-22,Central Library,514,28.9,3.8,242.8,1297.6,11808.5,179.4
2025-10-23,Engineering Block,1247,27.5,2.6,491.0,2065.1,27236.6,432.0
2025-10-23,Science Block,865,27.5,3.2,489.6,1645.2,22391.1,326.3
2025-10-23,Admin Block,287,27.5,3.2,263.5,1052.1,11097.4,133.3
2025-10-23,Student Hostel,1500,27.5,3.0,256.7,2310.8,48647.9,694.7
2025-10-23,Central Library,627,27.5,2.7,289.8,1341.4,13448.8,191.4
2025-10-24,Engineering Block,1233,26.6,2.9,522.1,1971.5,56743.9,432.1
2025-10-24,Science Block,831,26.6,2.3,471.9,1587.1,21116.3,306.6
2025-10-24,Admin Block,291,26.6,2.6,299.3,1083.2,11365.8,116.5
2025-10-24,Student Hostel,1500,26.6,2.8,270.6,2233.6,49061.0,670.2
2025-10-24,Central Library,603,26.6,2.4,220.6,1235.6,12229.2,174.0
2025-10-25,Engineering Block,180,23.2,0.2,499.8,887.5,12212.0,124.3
2025-10-25,Science Block,142,23.2,0.2,486.1,754.0,10664.0,96.4
2025-10-25,Admin Block,45,23.2,0.4,314.4,552.0,5874.0,20.1
2025-10-25,Student Hostel,1350,23.2,1.2,264.5,2052.1,44547.9,643.1
2025-10-25,Central Library,90,23.2,0.2,264.8,599.2,5635.4,58.6
2025-10-26,Engineering Block,180,27.6,0.5,489.6,928.6,13100.7,118.3
2025-10-26,Science Block,142,27.6,0.5,478.9,719.9,10541.9,136.2
2025-10-26,Admin Block,45,27.6,0.6,255.7,491.3,6176.9,27.4
2025-10-26,Student Hostel,1350,27.6,3.1,291.3,2174.4,44991.2,603.6
2025-10-26,Central Library,90,27.6,0.6,306.6,630.0,6244.1,36.7
2025-10-27,Engineering Block,1144,24.6,1.6,443.1,1942.0,26412.2,400.1
2025-10-27,Science Block,959,24.6,2.4,489.8,1698.6,22149.9,338.4
2025-10-27,Admin Block,291,24.6,1.8,250.5,970.7,11250.6,114.1
2025-10-27,Student Hostel,1500,24.6,2.0,265.7,2254.8,48193.1,698.1
2025-10-27,Central Library,565,24.6,2.4,226.3,1226.9,12109.7,178.0
2025-10-28,Engineering Block,1095,25.4,1.8,510.4,1895.7,26353.7,397.1
2025-10-28,Science Block,927,25.4,1.9,467.0,1613.4,22113.7,360.0
2025-10-28,Admin Block,306,25.4,2.3,285.0,1135.4,11582.1,139.4
2025-10-28,Student Hostel,1500,25.4,2.0,257.0,2200.0,47159.2,675.2
2025-10-28,Central Library,551,25.4,1.8,242.7,1124.9,12222.4,160.5
2025-10-29,Engineering Block,1217,28.1,2.9,454.7,1999.0,27893.0,437.4
2025-10-29,Science Block,871,28.1,2.9,470.5,1600.6,22426.7,313.3
2025-10-29,Admin Block,257,28.1,3.5,286.7,1065.4,10058.8,103.5
2025-10-29,Student Hostel,1500,28.1,3.3,248.9,2312.1,48178.2,690.4
2025-10-29,Central Library,513,28.1,3.3,217.6,1303.1,12094.6,162.8
2025-10-30,Engineering Block,1157,26.5,2.6,509.9,1930.5,26990.2,402.4
2025-10-30,Science Block,897,26.5,2.6,479.3,1612.5,22065.4,321.3
2025-10-30,Admin Block,269,26.5,2.8,296.3,1021.1,11218.7,138.6
2025-10-30,Student Hostel,1500,26.5,2.8,290.6,2306.2,47856.1,640.1
2025-10-30,Central Library,588,26.5,2.7,276.3,1228.1,12715.6,181.5
2025-10-31,Engineering Block,1149,24.9,2.3,446.9,1977.8,26525.4,416.4
2025-10-31,Science Block,867,24.9,1.7,411.7,1598.6,20668.9,304.6
2025-10-31,Admin Block,308,24.9,2.4,287.4,1094.3,11306.7,166.2
2025-10-31,Student Hostel,1500,24.9,2.3,279.4,2256.1,47292.7,691.5
2025-10-31,Central Library,525,24.9,2.4,322.0,1137.4,11357.2,176.7
2025-11-01,Engineering Block,180,25.7,0.5,465.4,976.6,12405.2,139.9
2025-11-01,Science Block,142,25.7,0.5,477.4,753.9,11412.9,76.3
2025-11-01,Admin Block,45,25.7,0.4,291.3,458.2,6443.5,48.8
2025-11-01,Student Hostel,1350,25.7,2.7,221.1,2213.8,45468.1,607.8
2025-11-01,Central Library,90,25.7,0.4,302.9,526.3,7155.8,65.2
2025-11-02,Engineering Block,180,25.6,0.4,459.8,970.4,13318.1,120.1
2025-11-02,Science Block,142,25.6,0.4,467.6,798.3,11090.4,117.8
2025-11-02,Admin Block,45,25.6,0.5,293.5,481.7,5743.5,42.0
2025-11-02,Student Hostel,1350,25.6,1.9,273.6,2114.7,44841.8,644.7
2025-11-02,Central Library,90,25.6,0.4,341.5,513.1,6944.3,16.7
2025-11-03,Engineering Block,1221,27.1,3.0,496.2,2139.1,27734.8,394.7
2025-11-03,Science Block,808,27.1,3.1,471.9,1609.2,20777.0,273.2
2025-11-03,Admin Block,286,27.1,3.1,262.1,1091.5,11420.4,145.8
2025-11-03,Student Hostel,1500,27.1,2.7,257.2,2269.8,49248.3,679.0
2025-11-03,Central Library,552,27.1,2.3,267.3,1212.4,11448.5,154.1
2025-11-04,Engineering Block,1171,25.9,2.4,485.0,1925.5,26256.5,449.6
2025-11-04,Science Block,984,25.9,2.7,458.7,1790.0,22562.9,318.6
2025-11-04,Admin Block,293,25.9,1.9,292.8,1056.5,11876.2,128.0
2025-11-04,Student Hostel,1500,25.9,2.0,292.9,2177.6,48040.3,691.7
2025-11-04,Central Library,624,25.9,2.7,277.0,1299.2,13457.6,195.2
2025-11-05,Engineering Block,1083,27.1,2.6,506.4,1867.8,25257.5,381.0
2025-11-05,Science Block,864,27.1,2.5,469.8,1589.9,22079.8,302.3
2025-11-05,Admin Block,283,27.1,2.3,294.3,1094.7,11812.4,122.9
2025-11-05,Student Hostel,1500,27.1,2.6,343.8,2259.9,48040.5,676.3
2025-11-05,Central Library,593,27.1,2.9,290.8,1287.5,12112.9,160.0
2025-11-06,Engineering Block,1076,26.2,2.3,427.1,1881.7,25449.4,379.1
2025-11-06,Science Block,857,26.2,2.3,458.6,1604.3,20423.5,337.0
2025-11-06,Admin Block,298,26.2,2.3,286.6,1039.8,10769.0,152.1
2025-11-06,Student Hostel,1500,26.2,2.2,234.7,2182.7,47805.4,669.5
2025-11-06,Central Library,512,26.2,2.7,281.2,1164.7,11363.5,120.9
2025-11-07,Engineering Block,1144,22.6,1.2,454.0,1883.2,26211.7,412.7
2025-11-07,Science Block,959,22.6,1.8,452.0,1634.4,22655.8,347.3
2025-11-07,Admin Block,256,22.6,1.8,267.2,984.6,10376.5,132.1
2025-11-07,Student Hostel,1500,22.6,1.1,287.4,2175.2,47338.8,702.5
2025-11-07,Central Library,588,22.6,1.0,300.4,1150.8,11690.0,203.0
2025-11-08,Engineering Block,180,27.8,0.6,481.9,948.6,13385.2,112.9
2025-11-08,Science Block,142,27.8,0.6,490.0,761.6,10892.9,99.2
2025-11-08,Admin Block,45,27.8,0.6,301.0,493.9,6771.8,58.3
2025-11-08,Student Hostel,1350,27.8,2.9,278.3,2177.5,45813.7,620.8
2025-11-08,Central Library,90,27.8,0.7,262.8,579.1,7766.3,59.9
2025-11-09,Engineering Block,180,23.8,0.3,493.0,941.4,13917.5,136.3
2025-11-09,Science Block,142,23.8,0.4,494.3,751.2,10402.1,116.8
2025-11-09,Admin Block,45,23.8,0.3,270.7,497.1,5741.5,60.5
2025-11-09,Student Hostel,1350,23.8,1.7,299.2,2076.9,44068.7,627.1
2025-11-09,Central Library,90,23.8,0.3,253.4,548.0,6946.7,40.7
2025-11-10,Engineering Block,1021,25.0,2.3,476.4,1772.0,24083.1,365.6
2025-11-10,Science Block,868,25.0,2.3,425.7,1585.1,21537.0,316.4
2025-11-10,Admin Block,296,25.0,2.0,275.6,1023.6,11138.2,128.0
2025-11-10,Student Hostel,1500,25.0,2.6,300.5,2277.9,48430.7,708.5
2025-11-10,Central Library,599,25.0,2.1,258.1,1253.7,12115.1,185.9
2025-11-11,Engineering Block,1167,24.6,1.9,446.3,1932.2,26275.1,417.9
2025-11-11,Science Block,943,24.6,2.0,506.6,1643.2,22912.5,363.8
2025-11-11,Admin Block,306,24.6,1.6,256.5,1601.0,11126.1,146.2
2025-11-11,Student Hostel,1500,24.6,2.5,281.7,2254.0,48250.3,664.3
2025-11-11,Central Library,517,24.6,1.9,268.9,1150.6,11922.3,164.0
2025-11-12,Engineering Block,1242,29.5,3.2,513.7,2033.9,27769.3,424.2
2025-11-12,Science Block,884,29.5,3.2,456.6,1651.7,22347.6,326.0
2025-11-12,Admin Block,271,29.5,3.2,320.6,1113.6,10473.2,113.5
2025-11-12,Student Hostel,1500,29.5,3.7,268.0,2325.1,48896.7,645.9
2025-11-12,Central Library,566,29.5,3.1,300.5,1162.1,13429.4,189.7
2025-11-13,Engineering Block,1097,28.6,3.6,532.5,2029.0,26191.2,383.2
2025-11-13,Science Block,902,28.6,2.8,469.5,1624.8,22071.0,311.1
2025-11-13,Admin Block,286,28.6,3.2,286.4,1152.8,10727.1,167.0
2025-11-13,Student Hostel,1500,28.6,3.4,267.0,2345.0,47890.4,686.6
2025-11-13,Central Library,576,28.6,3.1,246.0,1271.6,12768.8,148.3
2025-11-14,Engineering Block,1194,26.8,2.4,400.2,1956.1,27599.5,412.0
2025-11-14,Science Block,949,26.8,2.2,453.3,1677.8,23140.3,340.4
2025-11-14,Admin Block,277,26.8,2.4,309.1,1011.3,11370.5,134.5
2025-11-14,Student Hostel,1500,26.8,2.2,272.5,2217.8,47276.1,646.1
2025-11-14,Central Library,613,26.8,3.1,314.3,1315.6,12301.3,184.5
2025-11-15,Engineering Block,180,26.0,0.4,433.4,1005.5,13031.0,131.2
2025-11-15,Science Block,142,26.0,0.4,428.4,711.6,11485.5,104.6
2025-11-15,Admin Block,45,26.0,0.4,270.4,380.4,6049.5,42.3
2025-11-15,Student Hostel,1350,26.0,2.7,274.2,2167.2,44614.3,645.5
2025-11-15,Central Library,90,26.0,0.6,258.6,495.3,6845.7,71.6
2025-11-16,Engineering Block,180,22.8,0.2,480.0,882.7,12428.4,126.9
2025-11-16,Science Block,142,22.8,0.2,476.0,797.2,11019.1,135.2
2025-11-16,Admin Block,45,22.8,0.2,266.7,496.0,5704.8,64.4
2025-11-16,Student Hostel,1350,22.8,1.5,258.1,2075.5,45267.2,641.3
2025-11-16,Central Library,90,22.8,0.3,311.8,545.8,6667.9,45.4
2025-11-17,Engineering Block,1079,29.5,3.8,511.7,1938.1,25009.7,386.5
2025-11-17,Science Block,817,29.5,3.7,478.8,1641.8,21385.5,303.9
2025-11-17,Admin Block,308,29.5,3.1,300.9,1121.2,12636.0,119.4
2025-11-17,Student Hostel,1500,29.5,3.3,287.0,2290.5,48115.0,682.4
2025-11-17,Central Library,610,29.5,3.3,278.9,1302.3,13071.5,163.6
2025-11-18,Engineering Block,1211,29.7,3.2,483.7,2028.9,28147.1,395.0
2025-11-18,Science Block,954,29.7,3.3,486.7,1740.6,23676.7,358.8
2025-11-18,Admin Block,263,29.7,3.6,268.4,1111.2,10952.0,123.8
2025-11-18,Student Hostel,1500,29.7,3.6,287.5,2330.8,48166.5,687.7
2025-11-18,Central Library,522,29.7,3.9,275.6,1304.6,12240.7,164.8
2025-11-19,Engineering Block,1124,22.8,1.3,475.5,1878.0,25348.0,384.6
2025-11-19,Science Block,864,22.8,1.9,498.7,1604.1,20417.1,296.7
2025-11-19,Admin Block,301,22.8,1.9,269.0,1039.3,11033.9,173.7
2025-11-19,Student Hostel,1500,22.8,1.9,245.7,2245.3,47619.1,680.1
2025-11-19,Central Library,549,22.8,1.9,257.0,1198.1,11601.9,174.3
2025-11-20,Engineering Block,1059,23.4,1.1,500.0,1849.7,24778.7,387.7
2025-11-20,Science Block,846,23.4,1.2,470.2,1551.4,21089.4,295.9
2025-11-20,Admin Block,275,23.4,1.6,256.5,929.3,11177.0,117.0
2025-11-20,Student Hostel,1500,23.4,1.8,272.4,2201.3,48394.6,702.1
2025-11-20,Central Library,602,23.4,2.0,288.7,1181.8,11893.7,188.9
2025-11-21,Engineering Block,1160,21.9,0.9,466.2,1825.7,25539.9,391.1
2025-11-21,Science Block,923,21.9,1.4,502.5,1628.9,21379.1,337.1
2025-11-21,Admin Block,281,21.9,1.0,284.1,929.4,10033.1,107.6
2025-11-21,Student Hostel,1500,21.9,0.7,298.5,2180.9,47493.1,665.9
2025-11-21,Central Library,565,21.9,0.8,225.0,1108.0,11536.0,172.7
2025-11-22,Engineering Block,180,25.6,0.4,455.3,916.9,12238.2,140.2
2025-11-22,Science Block,142,25.6,0.4,480.1,741.3,10931.0,134.3
2025-11-22,Admin Block,45,25.6,0.5,253.3,493.7,5947.5,47.5
2025-11-22,Student Hostel,1350,25.6,2.1,291.9,2014.6,44440.0,622.1
2025-11-22,Central Library,90,25.6,0.4,246.0,634.7,6639.5,51.2
2025-11-23,Engineering Block,180,25.6,0.4,450.0,929.0,13041.5,109.1
2025-11-23,Science Block,142,25.6,0.5,516.2,776.8,11423.1,118.3
2025-11-23,Admin Block,45,25.6,0.4,248.0,472.7,6466.6,28.9
2025-11-23,Student Hostel,1350,25.6,2.1,250.9,2166.3,45108.8,632.5
2025-11-23,Central Library,90,25.6,0.5,281.9,546.6,6525.8,84.7
2025-11-24,Engineering Block,1078,25.3,2.5,496.8,1851.2,24788.5,383.1
2025-11-24,Science Block,878,25.3,1.8,511.4,1561.0,21868.0,307.6
2025-11-24,Admin Block,259,25.3,2.6,275.5,978.2,11678.7,131.1
2025-11-24,Student Hostel,1500,25.3,2.3,311.0,2204.8,47808.7,683.6
2025-11-24,Central Library,541,25.3,2.0,226.8,1159.4,11920.7,198.1
2025-11-25,Engineering Block,1124,21.8,1.4,470.0,1876.5,25167.9,367.7
2025-11-25,Science Block,936,21.8,0.9,429.3,1559.7,21973.5,345.8
2025-11-25,Admin Block,290,21.8,1.6,282.3,997.1,10964.5,133.7
2025-11-25,Student Hostel,1500,21.8,0.9,276.1,2143.0,46706.0,669.4
2025-11-25,Central Library,556,21.8,1.6,251.2,1188.2,11671.9,150.8
2025-11-26,Engineering Block,1198,27.0,2.4,470.5,1954.8,27210.5,424.1
2025-11-26,Science Block,991,27.0,2.8,461.3,1729.6,23715.9,402.1
2025-11-26,Admin Block,272,27.0,2.5,276.6,1024.3,10700.3,122.1
2025-11-26,Student Hostel,1500,27.0,2.6,284.8,2268.8,48868.6,676.2
2025-11-26,Central Library,538,27.0,3.1,302.5,1268.7,12187.0,158.6
2025-11-27,Engineering Block,1062,29.2,3.0,489.4,1928.0,24782.1,356.4
2025-11-27,Science Block,886,29.2,3.5,513.6,1672.9,22528.7,356.2
2025-11-27,Admin Block,300,29.2,3.2,242.2,1095.2,11606.7,120.2
2025-11-27,Student Hostel,1500,29.2,3.7,285.1,2265.0,48858.4,674.7
2025-11-27,Central Library,550,29.2,3.3,314.2,1295.4,13413.8,140.2
2025-11-28,Engineering Block,1118,20.5,0.9,447.9,1820.1,23971.7,351.7
2025-11-28,Science Block,946,20.5,1.2,449.3,1618.4,21399.0,330.4
2025-11-28,Admin Block,277,20.5,1.0,292.2,909.0,9279.3,120.0
2025-11-28,Student Hostel,1500,20.5,0.4,230.4,2178.3,47992.6,717.8
2025-11-28,Central Library,548,20.5,0.5,278.5,1061.4,11027.9,171.0
2025-11-29,Engineering Block,180,30.5,1.0,489.2,954.5,13379.7,114.6
2025-11-29,Science Block,142,,0.6,541.1,1149.4,11858.8,92.8
2025-11-29,Admin Block,45,30.5,1.0,239.9,524.5,6835.5,43.0
2025-11-29,Student Hostel,1350,30.5,3.1,324.5,2183.9,44798.4,646.0
2025-11-29,Central Library,90,30.5,0.9,289.2,588.1,7993.3,59.6
2025-11-30,Engineering Block,180,23.6,0.4,433.6,928.8,12320.1,138.4
2025-11-30,Science Block,142,23.6,0.3,488.7,712.1,10961.7,115.9
2025-11-30,Admin Block,45,23.6,0.3,310.0,437.9,6209.1,52.7
2025-11-30,Student Hostel,1350,23.6,1.3,295.4,2034.4,44694.8,639.6
2025-11-30,Central Library,90,23.6,0.3,280.9,505.7,6068.6,47.5
2025-12-01,Engineering Block,1073,15.0,0.0,453.5,1713.7,24337.7,398.4
2025-12-01,Science Block,897,15.0,0.0,466.7,1453.8,21342.5,334.1
2025-12-01,Admin Block,278,15.0,0.0,269.5,903.4,9640.5,119.8
2025-12-01,Student Hostel,1500,15.0,0.0,243.2,2096.7,45134.7,671.9
2025-12-01,Central Library,551,15.0,0.0,242.6,1064.7,10413.1,182.1
2025-12-02,Engineering Block,1060,12.3,0.0,450.8,1787.6,24731.1,384.9
2025-12-02,Science Block,866,12.3,0.0,419.1,1499.4,19949.9,290.7
2025-12-02,Admin Block,282,12.3,0.0,286.9,850.7,9837.0,107.5
2025-12-02,Student Hostel,1500,12.3,0.0,257.9,2149.4,46292.7,684.9
2025-12-02,Central Library,518,12.3,0.0,206.9,997.4,10992.0,126.1
2025-12-03,Engineering Block,1081,12.6,0.0,420.2,1721.6,23178.5,379.5
2025-12-03,Science Block,815,12.6,0.0,402.3,1376.0,19004.1,304.6
2025-12-03,Admin Block,309,12.6,0.0,239.8,960.2,10021.9,125.9
2025-12-03,Student Hostel,1500,12.6,0.0,234.1,2106.0,46082.3,683.0
2025-12-03,Central Library,520,12.6,0.0,259.5,988.5,10033.9,139.3
2025-12-04,Engineering Block,1226,12.9,0.0,461.8,1835.0,26229.1,458.1
2025-12-04,Science Block,894,12.9,0.0,430.0,1419.0,19934.8,324.5
2025-12-04,Admin Block,285,12.9,0.0,233.0,960.9,9479.8,149.2
2025-12-04,Student Hostel,1500,12.9,0.0,184.4,2135.4,47092.9,673.0
2025-12-04,Central Library,626,12.9,0.0,253.2,1140.6,10958.5,192.8
2025-12-05,Engineering Block,1149,11.3,0.0,435.4,1813.8,23811.2,390.0
2025-12-05,Science Block,908,11.3,0.0,422.7,1465.1,20908.6,334.0
2025-12-05,Admin Block,300,11.3,0.0,256.9,950.6,9025.7,189.2
2025-12-05,Student Hostel,1500,11.3,0.0,225.9,2114.7,45511.9,698.6
2025-12-05,Central Library,612,11.3,0.0,233.3,1133.4,11353.3,182.5
2025-12-06,Engineering Block,180,11.8,0.0,404.5,929.1,11175.0,116.1
2025-12-06,Science Block,142,11.8,0.0,448.0,655.4,9324.1,105.3
2025-12-06,Admin Block,45,11.8,0.0,241.6,422.2,4428.4,56.1
2025-12-06,Student Hostel,1350,11.8,0.0,230.5,1965.4,43395.0,646.4
2025-12-06,Central Library,90,11.8,0.0,246.9,570.0,4470.8,61.3
2025-12-07,Engineering Block,180,14.6,0.0,434.1,877.3,10460.1,129.8
2025-12-07,Science Block,142,14.6,0.0,469.0,785.0,10074.6,81.0
